id,ticker,price,volatility,drift
3157,CSPI,9.39,0.033137,0.00057
3158,MUI,11.426,0.006944,-4e-06
3159,NCMGY,13.945,0.022551,0.000238
3160,ATAX,18.940001,0.019442,0.000139
3161,CVGI,6.75,0.032202,0.000447
3162,AAT,26.940001,0.012195,0.000112
3163,MIG,20.952999,0.002979,-0.000168
3164,ENTR,9.357,0.016312,-5.3e-05
3165,EFSC,49.610001,0.019219,0.000319
3166,SMMYY,8.685,0.018332,0.00019
3167,PBCO,14.0,0.018161,0.000228
3168,YPF,7.46,0.020308,0.000136
3169,PPC,24.389999,0.028573,0.000534
3170,KALU,80.330002,0.017986,0.000232
3171,PLAB,18.5,0.030423,0.000566
3172,HIW,28.459999,0.014183,0.000121
3173,ESCR,18.415001,0.006128,-0.000136
3174,TWIN,10.33,0.020168,0.00025
3175,DLB,73.114998,0.015334,0.000246
3176,MRVL,42.380001,0.024587,0.000402
3177,CTHR,0.86,0.039746,0.00058
3178,ARKAY,87.839996,0.018413,0.000258
3179,SEE,51.529999,0.031868,0.000647
3180,SSNLF,40.599899,0.069607,0.002302
3181,CTBI,46.669998,0.017387,0.00028
3182,SONC,43.490002,0.028008,0.00052
3183,XENE,38.060001,0.032053,0.000841
3184,CLH,117.519997,0.033221,0.000743
3185,LADR,10.455,0.020594,0.00011
3186,GENC,10.92,0.024659,0.000476
3187,CARV,3.93,0.050684,0.001041
3188,ESLT,170.160004,0.015702,0.000409
3189,MCD,274.420013,0.031146,0.00061
3190,CSWYY,12.12,0.008453,-0.000155
3191,DO,8.935,0.03844,-9.2e-05
3192,AWAY,16.719999,0.017597,-0.000128
3193,VLNSF,5.91,0.013986,-3.9e-05
3194,CHW,5.9399,0.016656,1.9e-05
3195,AUNB,13.85,0.021744,0.000262
3196,LXRX,2.105,0.037984,0.000345
3197,DIAX,16.0,0.009096,2.6e-05
3198,DRH,9.135,0.02277,0.000243
3199,SMG,50.869999,0.014749,0.0002
3200,LKQ,53.650002,0.029055,0.000595
3201,AG,8.72,0.029694,0.000541
3202,DV,25.299999,0.027929,-1e-06
3203,BRO,57.900002,0.015394,0.000412
3204,AKBA,0.3492,0.042631,-4.2e-05
3205,SAVE,20.174999,0.023861,0.000384
3206,AXL,9.6,0.031856,0.000464
3207,ACRX,2.35,0.04,0.00017
3208,DMLP,28.274799,0.016782,0.000192
3209,VBLT,0.1319,0.050254,0.000337
3210,SFST,47.099998,0.023363,0.000469
3211,PMHV,16.299999,0.018916,0.000268
3212,ACST,0.3535,0.049968,0.000221
3213,LGIH,97.269997,0.022658,0.000709
3214,GLMD,0.2976,0.046741,0.000175
3215,REPYY,14.968,0.014204,0.000158
3216,TZOO,4.6,0.052836,0.001379
3217,HTD,22.9111,0.01091,7.4e-05
3218,CIZN,14.15,0.017842,0.000139
3219,CHFN,24.91,0.023705,0.000348
3220,GLPEF,12.44,0.017494,7.4e-05
3221,GNT,5.0,0.013995,-0.000134
3222,GRFS,7.85,0.015034,0.000118
3223,CHSYF,1.381,0.019805,0.00026
3224,AVNW,30.875,0.037785,0.000688
3225,FTEK,1.52,0.039863,0.000684
3226,INCR,4.68,0.078663,0.003413
3227,PENN,34.009998,0.02532,0.000682
3228,JBL,71.699997,0.026994,0.000655
3229,FBMS,33.744999,0.025614,0.000471
3230,NUV,8.725,0.006876,1.6e-05
3231,CAIXY,1.11,0.030841,0.000451
3232,ECL,149.949997,0.02376,0.000378
3233,CMPNF,0.3,0.014672,3.7e-05
3234,ALSD,20.525,0.0,0.0
3235,WLDN,14.92,0.030767,0.000521
3236,TRMK,35.169998,0.018547,0.00035
3237,AVEO,14.89,0.040809,0.000566
3238,SUHJY,12.87,0.018968,0.000186
3239,MEIP,0.23,0.052197,0.000588
3240,CSSI,0.0145,0.157102,0.011906
3241,BOH,78.175003,0.012222,0.000257
3242,ESYJY,4.597,0.022615,0.000158
3243,MTD,1483.555054,0.014186,0.00047
3244,CL,77.861,0.020337,0.000283
3245,MAYS,47.75,0.02561,0.000417
3246,TAYD,12.79,0.037109,0.000759
3247,AWR,95.949997,0.013284,0.000264
3248,FPL,6.04,0.015304,-0.000155
3249,CMCSA,36.169998,0.03448,0.000746
3250,FUNC,19.700001,0.024326,0.000342
3251,IRBT,49.68,0.024103,0.000351
3252,MRCY,49.088799,0.025221,0.000497
3253,GECFF,68.099998,0.012496,3.3e-05
3254,PGCPF,1.7,0.013768,4.2e-05
3255,WTBCF,31.58,0.015863,0.000116
3256,WTM,1300.0,0.011977,0.000279
3257,BWA,40.785,0.021918,0.000327
3258,CBOF,3.08,0.015877,-0.000159
3259,NWL,13.38,0.022836,0.000342
3260,CCM,1.47,0.035203,0.000346
3261,ODFL,299.160004,0.040263,0.000987
3262,BDN,6.235,0.023962,0.000202
3263,ITI,2.91,0.038263,0.000651
3264,FIVE,178.119995,0.01934,0.000554
3265,ONB,18.174999,0.01478,0.000107
3266,NLST,1.22,0.057126,0.001372
3267,FDS,452.48999,0.015352,0.000471
3268,NRG,32.060001,0.018949,0.000243
3269,SON,60.169998,0.012552,0.00026
3270,SVVC,1.09,0.020088,-0.000291
3271,XHR,15.28,0.019002,0.0001
3272,APDN,1.4024,0.072739,0.001781
3273,SBGSF,144.070007,0.062184,0.002042
3274,CHMI,5.775,0.017894,-9.2e-05
3275,JSNSF,2.77,0.019869,6.4e-05
3276,QUBSF,4.0,0.022913,0.000426
3277,CHDRY,190.0,0.014798,0.00042
3278,YAMHF,24.9,0.036387,0.000673
3279,NSYS,13.77,0.042115,0.000974
3280,IQI,9.77,0.006355,-8e-06
3281,FSFG,22.34,0.014154,0.000368
3282,THC,44.080002,0.022246,0.000268
3283,SIFI,42.830002,0.002891,-0.000246
3284,HTBK,13.475,0.02265,0.000291
3285,EIX,66.120003,0.018212,0.0002
3286,DAR,61.849998,0.031507,0.000698
3287,CZWI,12.72,0.018128,0.000158
3288,LAMR,95.82,0.019536,0.000341
3289,UBCP,14.83,0.025299,0.000388
3290,SHW,249.830002,0.036406,0.00083
3291,OFED,25.0,0.018935,0.000316
3292,MNOV,2.5725,0.038191,0.000546
3293,AMCX,18.870001,0.019327,0.0001
3294,VET,17.52,0.022993,0.000147
3295,BIOS,10.2,0.001849,9.1e-05
3296,OAOFY,9.55,0.019919,2.3e-05
3297,ITRI,53.115002,0.025216,0.00041
3298,RS,201.919998,0.029748,0.000586
3299,KRC,39.82,0.014866,0.000146
3300,VBFC,53.310001,0.031673,0.000345
3301,CHNGQ,0.015,0.206415,0.020787
3302,EARN,7.15,0.016005,-7.4e-05
3303,SCCO,59.950001,0.018369,0.000403
3304,HMC,23.924999,0.020484,0.000286
3305,RKUNF,4.67,0.024642,0.000161
3306,BHI,0.058,0.017346,0.000107
3307,SWZNF,4335.529785,0.016126,0.000428
3308,STLD,108.113998,0.029686,0.000563
3309,HLF,12.79,0.019929,0.000342
3310,QBAK,2.25,0.035712,0.000372
3311,IIF,24.7775,0.015889,0.000161
3312,CF,98.129997,0.033243,0.000748
3313,SPRO,1.69,0.046741,0.000291
3314,NTAP,64.82,0.039247,0.00087
3315,TTOO,1.48,0.048788,-0.000306
3316,BRTHY,30.74,0.015109,0.000155
3317,ICE,103.845001,0.028969,0.00052
3318,HQY,62.779999,0.02158,0.000504
3319,ATI,30.15,0.02426,0.000308
3320,BZH,13.45,0.027574,0.000325
3321,BAC,32.555,0.018293,0.000257
3322,CNP,30.535,0.013379,0.000102
3323,GTIM,2.6726,0.054372,0.001297
3324,BAP,144.509995,0.021661,0.000327
3325,EVLV,3.675,0.037221,-0.000191
3326,IPAR,97.089996,0.02712,0.000676
3327,EC,9.13,0.018806,4.8e-05
3328,ADSK,198.139999,0.041209,0.000955
3329,ACIW,21.025,0.023882,0.000422
3330,CLFD,105.209999,0.041408,0.001091
3331,CSGS,57.367001,0.021145,0.000349
3332,CDXS,5.785,0.029248,0.000301
3333,EMR,94.949997,0.020433,0.000252
3334,FANG,132.690002,0.030421,0.000659
3335,HART,27.114,0.007597,0.000109
3336,ORLY,825.48999,0.04214,0.001018
3337,BGX,10.8501,0.007913,-7.1e-05
3338,AHGP,28.370001,0.018651,0.000189
3339,DYSL,2.5,0.074614,0.002828
3340,MCK,373.959991,0.014769,0.000329
3341,AN,117.830002,0.023562,0.000501
3342,CASI,1.8,0.048548,0.000662
3343,MITEY,13.36,0.019046,0.000117
3344,IPDN,0.5827,0.05885,0.000779
3345,TWOU,6.96,0.030106,0.000311
3346,UVSP,26.559999,0.017061,0.000176
3347,TUP,3.9506,0.023133,9.1e-05
3348,SDVKY,18.25,0.018664,0.000245
3349,MLM,353.130005,0.023196,0.000329
3350,WINA,238.279999,0.022444,0.00045
3351,ATO,117.690002,0.010588,0.000211
3352,DRE,48.200001,0.016289,0.000226
3353,IMOS,21.530001,0.028921,0.000569
3354,EDI,4.79,0.020499,4.8e-05
3355,PDFS,30.049999,0.025582,0.000393
3356,CNHI,15.85,0.016466,0.000159
3357,RGCO,22.35,0.018967,0.000277
3358,BKN,12.3736,0.009193,2.9e-05
3359,IBTX,62.84,0.016854,0.0003
3360,ABCB,50.34,0.021032,0.000381
3361,BCKIY,3.21,0.067708,0.001856
3362,BDX,250.179993,0.028397,0.000473
3363,CNET,0.705,0.058612,0.001342
3364,CVGW,34.018398,0.019087,0.000333
3365,VLT,10.59,0.012063,-3e-05
3366,MHK,101.5,0.025922,0.000395
3367,CIDM,0.4673,0.044959,0.000515
3368,SKHSF,17.562,0.011312,0.000153
3369,DLMAF,61.389999,0.01186,0.0005
3370,SMI,45.459702,0.001719,-0.000149
3371,PRGO,31.695,0.01797,0.000235
3372,LBAI,18.174999,0.020676,0.000256
3373,LEN-B,72.870003,0.023416,0.000378
3374,CZR,49.57,0.027735,0.000951
3375,WTBA,23.59,0.020904,0.000263
3376,BRX,22.48,0.014798,0.000128
3377,ANCX,23.610001,0.019206,0.000354
3378,ESEA,18.93,0.04114,0.000322
3379,EGP,154.059998,0.014858,0.000225
3380,CHWE,0.018,0.131021,0.008089
3381,GMELF,0.0134,0.039998,0.000393
3382,COWN,38.615002,0.022759,0.000198
3383,AMBC,16.4,0.020054,0.000175
3384,CHUY,29.92,0.021933,0.000373
3385,BDMS,10.6,0.053456,0.001408
3386,CGEN,0.9897,0.034407,0.000384
3387,CIOXY,0.7788,0.027028,4.6e-05
3388,BAM,31.139999,0.021281,0.00031
3389,TSSI,0.5625,0.105845,0.005347
3390,MLR,26.73,0.024331,0.000348
3391,NPK,69.029999,0.012569,0.000187
3392,YATRF,16.9,0.00793,2e-06
3393,BOSC,2.12,0.052696,0.000951
3394,MGYR,12.75,0.03064,0.000516
3395,FCCO,20.038,0.021484,0.000259
3396,AFAM,56.0,0.033664,0.000685
3397,KTEC,13.028,0.024405,-0.000564
3398,JBHT,181.679993,0.034314,0.000676
3399,ABCD,14.48,0.029796,0.000727
3400,AFSI,14.75,0.024698,0.00039
3401,AGRX,0.2092,0.056955,7e-06
3402,EXC,41.555,0.011275,0.000134
3403,YMDAF,2.99,0.030316,0.000158
3404,MDLZ,67.099998,0.01235,0.0001
3405,NVMI,85.150002,0.033891,0.000711
3406,QLYS,121.079903,0.020589,0.000662
3407,UTF,24.639999,0.011269,8.6e-05
3408,TSCDY,8.27,0.015666,9.6e-05
3409,RAIL,3.51,0.027395,0.000178
3410,BEP,26.969999,0.011965,0.000227
3411,BRP,26.870001,0.027182,0.000648
3412,AXDX,0.7023,0.051017,0.001441
3413,NVDA,171.285004,0.027251,0.000868
3414,MQT,10.41,0.007339,3e-06
3415,SUI,142.440002,0.012713,0.000215
3416,CYCC,0.725,0.049271,-7.8e-05
3417,PPT,3.65,0.009316,-1.4e-05
3418,DITTF,103.0,0.011374,7e-05
3419,OPTT,0.6198,0.052128,0.000245
3420,JRI,11.934,0.009559,-5.1e-05
3421,RWMI,0.076,0.138914,0.008471
3422,SPWH,9.81,0.023334,0.00028
3423,WHLM,3.596,0.053934,0.001148
3424,ALIM,3.12,0.04173,0.000637
3425,AMSC,3.28,0.034719,0.000394
3426,RMBS,37.689999,0.032369,0.000667
3427,PNWRF,1.09,0.058693,0.001693
3428,PPBI,34.52,0.036459,0.000613
3429,KOS,5.61,0.030882,0.000263
3430,SEAC,0.3948,0.033862,0.000312
3431,FCODF,1023.0,0.011628,5e-05
3432,PNBK,10.46,0.030705,0.000345
3433,AMOT,35.950001,0.042591,0.001104
3434,NUS,40.02,0.021408,0.000251
3435,BGCP,4.435,0.027014,0.00023
3436,PT,0.57,0.065732,-0.000165
3437,EXPE,94.260002,0.021808,0.000276
3438,IBDRY,46.27,0.014487,8.4e-05
3439,JNPR,32.452999,0.024824,0.000326
3440,OEC,18.440001,0.019343,0.000195
3441,QUMU,0.5013,0.032707,0.00043
3442,WWE,74.775002,0.019711,0.000271
3443,COHR,35.424999,0.028569,0.000669
3444,WVFC,14.13,0.015508,0.000155
3445,BSX,46.779999,0.023612,0.000331
3446,RRC,26.469999,0.031196,0.000552
3447,WSTG,32.700001,0.026987,0.000446
3448,BNPQY,27.75,0.019194,0.00019
3449,PMD,5.355,0.032514,0.000478
3450,MUSA,290.26001,0.02492,0.000527
3451,SJW,78.260002,0.011465,0.000223
3452,MAEOY,9.444,0.01109,-6.9e-05
3453,CLDX,39.275002,0.043931,0.000787
3454,AEL,39.77,0.023222,0.000347
3455,BLIN,1.3913,0.05472,0.000417
3456,VIP,12100.0,0.019128,0.000304
